Unnamed: 0,label,MainText,Cleaned_Text,Tokens
4750,ham,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,my slave i want you to take or pictures of yourself today in bright light on your cell phone bright light,"['my', 'slave', 'i', 'want', 'you', 'to', 'take', 'or', 'pictures', 'of', 'yourself', 'today', 'in', 'bright', 'light', 'on', 'your', 'cell', 'phone', 'bright', 'light']"
4751,ham,Were somewhere on Fredericksburg,were somewhere on fredericksburg,"['were', 'somewhere', 'on', 'fredericksburg']"
4752,phishing,"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!",did you hear about the new divorce barbie it comes with all of ken s stuff,"['did', 'you', 'hear', 'about', 'the', 'new', 'divorce', 'barbie', 'it', 'comes', 'with', 'all', 'of', 'ken', 's', 'stuff']"
4753,ham,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,stop calling everyone saying i might have cancer my throat hurts to talk i can t be answering everyones calls if i get one more call i m not babysitting on monday,"['stop', 'calling', 'everyone', 'saying', 'i', 'might', 'have', 'cancer', 'my', 'throat', 'hurts', 'to', 'talk', 'i', 'can', 't', 'be', 'answering', 'everyones', 'calls', 'if', 'i', 'get', 'one', 'more', 'call', 'i', 'm', 'not', 'babysitting', 'on', 'monday']"
4754,ham,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,in other news after hassling me to get him weed for a week andres has no money haughaighgtujhyguj,"['in', 'other', 'news', 'after', 'hassling', 'me', 'to', 'get', 'him', 'weed', 'for', 'a', 'week', 'andres', 'has', 'no', 'money', 'haughaighgtujhyguj']"
4755,phishing,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,recpt you have ordered a ringtone your order is being processed,"['recpt', 'you', 'have', 'ordered', 'a', 'ringtone', 'your', 'order', 'is', 'being', 'processed']"
4756,ham,Ü wait 4 me in sch i finish ard 5..,ü wait me in sch i finish ard,"['ü', 'wait', 'me', 'in', 'sch', 'i', 'finish', 'ard']"
4757,phishing,You have 1 new message. Call 0207-083-6089,you have new message call,"['you', 'have', 'new', 'message', 'call']"
4758,ham,R u sure they'll understand that! Wine * good idea just had a slurp!,r u sure they ll understand that wine good idea just had a slurp,"['r', 'u', 'sure', 'they', 'll', 'understand', 'that', 'wine', 'good', 'idea', 'just', 'had', 'a', 'slurp']"
4759,phishing,"Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069120",thanks for your ringtone order ref number k your mobile will be charged should your tone not arrive please call customer services on,"['thanks', 'for', 'your', 'ringtone', 'order', 'ref', 'number', 'k', 'your', 'mobile', 'will', 'be', 'charged', 'should', 'your', 'tone', 'not', 'arrive', 'please', 'call', 'customer', 'services', 'on']"
4760,ham,Unni thank you dear for the recharge..Rakhesh,unni thank you dear for the recharge rakhesh,"['unni', 'thank', 'you', 'dear', 'for', 'the', 'recharge', 'rakhesh']"
4761,ham,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),hiya do u like the hlday pics looked horrible in them so took mo out hows the camp amrca thing speak soon serena,"['hiya', 'do', 'u', 'like', 'the', 'hlday', 'pics', 'looked', 'horrible', 'in', 'them', 'so', 'took', 'mo', 'out', 'hows', 'the', 'camp', 'amrca', 'thing', 'speak', 'soon', 'serena']"
4762,ham,In which place do you want da.,in which place do you want da,"['in', 'which', 'place', 'do', 'you', 'want', 'da']"
4763,ham,Dont know supports ass and srt i thnk. I think ps3 can play through usb too,dont know supports ass and srt i thnk i think ps can play through usb too,"['dont', 'know', 'supports', 'ass', 'and', 'srt', 'i', 'thnk', 'i', 'think', 'ps', 'can', 'play', 'through', 'usb', 'too']"
4764,ham,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx,hi my darlin im on my way to london and we have just been smashed into by another driver and have a big dent im really missing u what have u been up to xxx,"['hi', 'my', 'darlin', 'im', 'on', 'my', 'way', 'to', 'london', 'and', 'we', 'have', 'just', 'been', 'smashed', 'into', 'by', 'another', 'driver', 'and', 'have', 'a', 'big', 'dent', 'im', 'really', 'missing', 'u', 'what', 'have', 'u', 'been', 'up', 'to', 'xxx']"
4765,ham,Can... I'm free...,can i m free,"['can', 'i', 'm', 'free']"
4766,ham,"K give me a sec, breaking a  &lt;#&gt;  at cstore",k give me a sec breaking a lt gt at cstore,"['k', 'give', 'me', 'a', 'sec', 'breaking', 'a', 'lt', 'gt', 'at', 'cstore']"
4767,ham,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.,they have a thread on the wishlist section of the forums where ppl post nitro requests start from the last page and collect from the bottom up,"['they', 'have', 'a', 'thread', 'on', 'the', 'wishlist', 'section', 'of', 'the', 'forums', 'where', 'ppl', 'post', 'nitro', 'requests', 'start', 'from', 'the', 'last', 'page', 'and', 'collect', 'from', 'the', 'bottom', 'up']"
4768,ham,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",although i told u dat i m into baig face watches now but i really like e watch u gave cos it s fr u thanx everything dat u ve done today i m touched,"['although', 'i', 'told', 'u', 'dat', 'i', 'm', 'into', 'baig', 'face', 'watches', 'now', 'but', 'i', 'really', 'like', 'e', 'watch', 'u', 'gave', 'cos', 'it', 's', 'fr', 'u', 'thanx', 'everything', 'dat', 'u', 've', 'done', 'today', 'i', 'm', 'touched']"
4769,ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,ok i wont call or disturb any one i know all are avoiding me i am a burden for all,"['ok', 'i', 'wont', 'call', 'or', 'disturb', 'any', 'one', 'i', 'know', 'all', 'are', 'avoiding', 'me', 'i', 'am', 'a', 'burden', 'for', 'all']"
4770,phishing,You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 12 days.,you are awarded a sipix digital camera call fromm landline delivery within days,"['you', 'are', 'awarded', 'a', 'sipix', 'digital', 'camera', 'call', 'fromm', 'landline', 'delivery', 'within', 'days']"
4771,ham,MAYBE IF YOU WOKE UP BEFORE 3 THIS WOULDN'T BE A PROBLEM.,maybe if you woke up before this wouldn t be a problem,"['maybe', 'if', 'you', 'woke', 'up', 'before', 'this', 'wouldn', 't', 'be', 'a', 'problem']"
4772,ham,No. Yes please. Been swimming?,no yes please been swimming,"['no', 'yes', 'please', 'been', 'swimming']"
4773,ham,Yay can't wait to party together!,yay can t wait to party together,"['yay', 'can', 't', 'wait', 'to', 'party', 'together']"
4774,phishing,"MBA+PGPM+SAP+PDP+LAPTOP. Fee 3.85 lacs. Register yourself for telephonic interview before 31st August. Limited Seats. Contact 08095370070 ,9886354542",mba pgpm sap pdp laptop fee lacs register yourself for telephonic interview before st august limited seats contact,"['mba', 'pgpm', 'sap', 'pdp', 'laptop', 'fee', 'lacs', 'register', 'yourself', 'for', 'telephonic', 'interview', 'before', 'st', 'august', 'limited', 'seats', 'contact']"
4775,ham,I am in tirupur.  call you da.,i am in tirupur call you da,"['i', 'am', 'in', 'tirupur', 'call', 'you', 'da']"
4776,phishing,"Hi Steven Malone, We have identified some unusual activity on your account. Log in via the secure ink to avoid account suspension http:l/natwestauth.xyz",hi steven malone we have identified some unusual activity on your account log in via the secure ink to avoid account suspension,"['hi', 'steven', 'malone', 'we', 'have', 'identified', 'some', 'unusual', 'activity', 'on', 'your', 'account', 'log', 'in', 'via', 'the', 'secure', 'ink', 'to', 'avoid', 'account', 'suspension']"
4777,ham,K.k..how is your sister kids?,k k how is your sister kids,"['k', 'k', 'how', 'is', 'your', 'sister', 'kids']"
4778,ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,aiyar u so poor thing i give u my support k jia you i ll think of u,"['aiyar', 'u', 'so', 'poor', 'thing', 'i', 'give', 'u', 'my', 'support', 'k', 'jia', 'you', 'i', 'll', 'think', 'of', 'u']"
4779,ham,I am in a marriage function,i am in a marriage function,"['i', 'am', 'in', 'a', 'marriage', 'function']"
4780,phishing,	Missed call alert. These numbers called but left no message. 07008009200,missed call alert these numbers called but left no message,"['missed', 'call', 'alert', 'these', 'numbers', 'called', 'but', 'left', 'no', 'message']"
4781,phishing,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",freemsg you have been awarded a free mini digital camera just reply snap to collect your prize quizclub opt out stop p wk sp rwm ph,"['freemsg', 'you', 'have', 'been', 'awarded', 'a', 'free', 'mini', 'digital', 'camera', 'just', 'reply', 'snap', 'to', 'collect', 'your', 'prize', 'quizclub', 'opt', 'out', 'stop', 'p', 'wk', 'sp', 'rwm', 'ph']"
4782,ham,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,i m sick i m needy i want you pouts stomps feet where are you pouts stomps feet i want my slave i want him now,"['i', 'm', 'sick', 'i', 'm', 'needy', 'i', 'want', 'you', 'pouts', 'stomps', 'feet', 'where', 'are', 'you', 'pouts', 'stomps', 'feet', 'i', 'want', 'my', 'slave', 'i', 'want', 'him', 'now']"
4783,ham,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,going thru a very different feeling wavering decisions and coping up with the same is the same individual time will heal everything i believe,"['going', 'thru', 'a', 'very', 'different', 'feeling', 'wavering', 'decisions', 'and', 'coping', 'up', 'with', 'the', 'same', 'is', 'the', 'same', 'individual', 'time', 'will', 'heal', 'everything', 'i', 'believe']"
4784,ham,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon,i have had two more letters from i will copy them for you cos one has a message for you speak soon,"['i', 'have', 'had', 'two', 'more', 'letters', 'from', 'i', 'will', 'copy', 'them', 'for', 'you', 'cos', 'one', 'has', 'a', 'message', 'for', 'you', 'speak', 'soon']"
4785,ham,:-) :-),,[]
4786,ham,We still on for tonight?,we still on for tonight,"['we', 'still', 'on', 'for', 'tonight']"
4787,ham,Shhhhh nobody is supposed to know!,shhhhh nobody is supposed to know,"['shhhhh', 'nobody', 'is', 'supposed', 'to', 'know']"
4788,phishing,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",sunshine hols to claim ur med holiday send a stamped self address envelope to drinks on us uk po box bray wicklow eire quiz starts saturday unsub stop,"['sunshine', 'hols', 'to', 'claim', 'ur', 'med', 'holiday', 'send', 'a', 'stamped', 'self', 'address', 'envelope', 'to', 'drinks', 'on', 'us', 'uk', 'po', 'box', 'bray', 'wicklow', 'eire', 'quiz', 'starts', 'saturday', 'unsub', 'stop']"
4789,phishing,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,we tried to call you re your reply to our sms for a video mobile mins unlimited text free camcorder reply or call now del thurs,"['we', 'tried', 'to', 'call', 'you', 're', 'your', 'reply', 'to', 'our', 'sms', 'for', 'a', 'video', 'mobile', 'mins', 'unlimited', 'text', 'free', 'camcorder', 'reply', 'or', 'call', 'now', 'del', 'thurs']"
4790,ham,I only haf msn. It's yijue@hotmail.com,i only haf msn it s yijue hotmail com,"['i', 'only', 'haf', 'msn', 'it', 's', 'yijue', 'hotmail', 'com']"
4791,phishing,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,call listen to extreme dirty live chat going on in the office right now total privacy no one knows your sic listening p min mp,"['call', 'listen', 'to', 'extreme', 'dirty', 'live', 'chat', 'going', 'on', 'in', 'the', 'office', 'right', 'now', 'total', 'privacy', 'no', 'one', 'knows', 'your', 'sic', 'listening', 'p', 'min', 'mp']"
4792,ham,"Haha, just what I was thinkin",haha just what i was thinkin,"['haha', 'just', 'what', 'i', 'was', 'thinkin']"
4793,phishing,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,refused a loan secured or unsecured can t get credit call free now or text back help we will,"['refused', 'a', 'loan', 'secured', 'or', 'unsecured', 'can', 't', 'get', 'credit', 'call', 'free', 'now', 'or', 'text', 'back', 'help', 'we', 'will']"
4794,ham,"Hi elaine, is today's meeting confirmed?",hi elaine is today s meeting confirmed,"['hi', 'elaine', 'is', 'today', 's', 'meeting', 'confirmed']"
4795,ham,Tell me they're female :V how're you throwing in? We're deciding what all to get now,tell me they re female v how re you throwing in we re deciding what all to get now,"['tell', 'me', 'they', 're', 'female', 'v', 'how', 're', 'you', 'throwing', 'in', 'we', 're', 'deciding', 'what', 'all', 'to', 'get', 'now']"
4796,phishing,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. so get txtin now and tell ur friends. 16 reply HL 4info,no polyphonic tone ur mob every week just txt pt to so get txtin now and tell ur friends reply hl info,"['no', 'polyphonic', 'tone', 'ur', 'mob', 'every', 'week', 'just', 'txt', 'pt', 'to', 'so', 'get', 'txtin', 'now', 'and', 'tell', 'ur', 'friends', 'reply', 'hl', 'info']"
4797,phishing,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",urgent your mobile no was awarded a bonus caller prize on this is our nd attempt to contact you call boxqu,"['urgent', 'your', 'mobile', 'no', 'was', 'awarded', 'a', 'bonus', 'caller', 'prize', 'on', 'this', 'is', 'our', 'nd', 'attempt', 'to', 'contact', 'you', 'call', 'boxqu']"
4798,ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,ok now i am in bus if i come soon i will come otherwise tomorrow,"['ok', 'now', 'i', 'am', 'in', 'bus', 'if', 'i', 'come', 'soon', 'i', 'will', 'come', 'otherwise', 'tomorrow']"
4799,ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,hows my favourite person today r u workin hard couldn t sleep again last nite nearly rang u at,"['hows', 'my', 'favourite', 'person', 'today', 'r', 'u', 'workin', 'hard', 'couldn', 't', 'sleep', 'again', 'last', 'nite', 'nearly', 'rang', 'u', 'at']"
